"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 07, 2019","72.80","72.65","73.30","72.25","156.60K","0.21%"
"Nov 06, 2019","72.65","71.70","73.00","70.95","224.35K","2.04%"
"Nov 05, 2019","71.20","71.50","71.65","70.25","236.85K","-0.42%"
"Nov 04, 2019","71.50","73.85","73.85","71.40","226.22K","-2.59%"
"Nov 01, 2019","73.40","73.50","73.65","72.60","229.52K","0.55%"
"Oct 31, 2019","73.00","73.05","73.65","72.15","295.56K","0.27%"
"Oct 30, 2019","72.80","72.55","72.95","71.65","306.47K","0.00%"
"Oct 29, 2019","72.80","75.50","75.50","72.15","528.06K","-3.96%"
"Oct 28, 2019","75.80","75.00","76.00","74.35","372.98K","1.20%"
"Oct 25, 2019","74.90","73.65","74.90","73.15","325.89K","1.22%"
"Oct 24, 2019","74.00","72.80","74.55","72.60","363.03K","1.72%"
"Oct 23, 2019","72.75","73.15","73.65","70.50","335.79K","0.28%"
"Oct 22, 2019","72.55","71.00","76.50","70.65","1.15M","2.18%"
"Oct 21, 2019","71.00","73.35","73.45","69.25","691.66K","-3.34%"
"Oct 18, 2019","73.45","74.35","74.60","73.15","240.19K","-1.01%"
"Oct 17, 2019","74.20","73.15","74.30","72.85","241.79K","0.82%"
"Oct 16, 2019","73.60","73.25","74.40","72.50","303.53K","0.48%"
"Oct 15, 2019","73.25","72.50","73.75","71.50","267.48K","1.38%"
"Oct 14, 2019","72.25","72.55","72.85","71.05","202.63K","-0.28%"
"Oct 11, 2019","72.45","70.70","72.90","70.55","281.75K","2.84%"
"Oct 10, 2019","70.45","71.65","71.65","69.20","330.39K","-1.26%"
"Oct 09, 2019","71.35","71.00","72.45","69.90","419.49K","2.00%"
"Oct 08, 2019","69.95","71.70","72.05","69.70","375.08K","-2.44%"
"Oct 07, 2019","71.70","71.50","71.70","70.15","192.17K","0.14%"
"Oct 04, 2019","71.60","71.50","72.55","71.25","200.12K","0.21%"
"Oct 03, 2019","71.45","70.70","71.70","69.95","278.45K","1.28%"
"Oct 02, 2019","70.55","72.75","72.90","70.55","336.49K","-3.69%"
"Oct 01, 2019","73.25","73.50","74.20","72.55","325.08K","0.07%"
"Sep 30, 2019","73.20","72.50","73.45","71.80","194.28K","0.41%"
"Sep 27, 2019","72.90","72.60","73.80","72.45","203.41K","0.07%"
"Sep 26, 2019","72.85","73.00","73.10","72.10","245.02K","0.07%"
"Sep 25, 2019","72.80","72.80","73.35","72.05","285.56K","-0.88%"
"Sep 24, 2019","73.45","73.00","73.80","72.80","249.22K","0.62%"
"Sep 23, 2019","73.00","73.10","73.50","72.10","274.71K","-0.41%"
"Sep 20, 2019","73.30","74.20","74.60","73.30","840.13K","-1.61%"
"Sep 19, 2019","74.50","74.60","75.35","73.90","210.02K","-0.40%"
"Sep 18, 2019","74.80","74.75","75.50","74.35","192.09K","-0.07%"
"Sep 17, 2019","74.85","74.00","75.40","73.15","333.66K","1.15%"
"Sep 16, 2019","74.00","75.50","75.95","73.55","319.71K","-2.95%"
"Sep 13, 2019","76.25","77.25","77.65","76.10","230.80K","-1.61%"
"Sep 12, 2019","77.50","77.40","79.50","76.70","295.08K","0.32%"
"Sep 11, 2019","77.25","77.35","77.35","75.70","254.03K","-0.32%"
"Sep 10, 2019","77.50","80.50","80.85","76.50","503.00K","-4.20%"
"Sep 09, 2019","80.90","84.00","84.00","80.60","296.21K","-3.11%"
"Sep 06, 2019","83.50","83.05","83.95","81.70","158.24K","0.30%"
"Sep 05, 2019","83.25","82.90","83.40","81.80","160.64K","1.59%"
"Sep 04, 2019","81.95","83.05","83.05","81.60","186.22K","1.11%"
"Sep 03, 2019","81.05","85.45","85.45","80.90","366.57K","-5.92%"
"Sep 02, 2019","86.15","86.50","87.65","85.75","170.03K","-0.81%"
"Aug 30, 2019","86.85","84.55","87.00","84.35","172.58K","1.94%"
"Aug 29, 2019","85.20","83.45","85.70","83.45","185.33K","1.25%"
"Aug 28, 2019","84.15","83.00","84.15","82.05","266.27K","0.78%"
"Aug 27, 2019","83.50","84.50","84.95","82.75","319.31K","-1.94%"
"Aug 26, 2019","85.15","83.45","85.15","83.25","72.71K","1.13%"
"Aug 23, 2019","84.20","84.25","85.20","84.10","155.15K","-0.06%"
"Aug 22, 2019","84.25","84.70","84.80","83.95","86.14K","-0.82%"
"Aug 21, 2019","84.95","84.00","84.95","83.75","76.21K","1.13%"
"Aug 20, 2019","84.00","84.85","85.55","83.70","92.49K","-0.88%"
"Aug 19, 2019","84.75","83.50","85.15","83.30","137.36K","1.92%"
"Aug 16, 2019","83.15","82.70","83.35","81.70","181.08K","1.40%"
"Aug 15, 2019","82.00","86.50","87.85","82.00","300.73K","-5.42%"
"Aug 14, 2019","86.70","86.30","86.95","85.80","327.47K","0.81%"
"Aug 13, 2019","86.00","83.95","87.20","83.70","412.41K","1.78%"
"Aug 12, 2019","84.50","82.25","84.50","81.15","200.37K","2.74%"
"Aug 09, 2019","82.25","82.00","82.85","81.55","254.29K","-0.12%"
"Aug 08, 2019","82.35","80.70","82.35","79.80","275.37K","3.32%"
"Aug 07, 2019","79.70","78.00","79.80","77.00","288.37K","3.44%"
"Aug 06, 2019","77.05","75.00","78.55","74.75","301.62K","1.72%"
"Aug 05, 2019","75.75","77.50","79.05","75.15","525.10K","-2.38%"
"Aug 02, 2019","77.60","80.15","80.15","77.40","288.05K","-3.54%"
"Aug 01, 2019","80.45","81.40","81.55","79.05","237.58K","-0.92%"
"Jul 31, 2019","81.20","80.45","81.45","78.00","475.37K","3.70%"
"Jul 30, 2019","78.30","83.50","83.80","77.40","589.35K","-5.83%"
"Jul 29, 2019","83.15","82.75","89.60","81.00","937.23K","-0.48%"
"Jul 26, 2019","83.55","83.00","83.95","82.25","101.70K","1.15%"
"Jul 25, 2019","82.60","80.35","83.65","79.80","180.36K","3.57%"
"Jul 24, 2019","79.75","80.95","80.95","79.50","86.94K","-0.75%"
"Jul 23, 2019","80.35","81.00","81.25","79.95","112.97K","-0.68%"
"Jul 22, 2019","80.90","79.60","80.90","79.20","97.43K","1.13%"
"Jul 19, 2019","80.00","81.00","81.30","79.90","129.71K","-0.93%"
"Jul 18, 2019","80.75","80.85","81.35","80.20","208.27K","-0.68%"
"Jul 17, 2019","81.30","81.80","82.35","81.10","162.53K","-0.97%"
"Jul 16, 2019","82.10","84.50","84.55","81.65","187.85K","-2.26%"
"Jul 15, 2019","84.00","83.25","84.50","83.20","160.32K","0.60%"
"Jul 12, 2019","83.50","84.80","84.95","83.10","144.66K","-1.30%"
"Jul 11, 2019","84.60","87.00","87.00","84.50","118.98K","-1.63%"
"Jul 10, 2019","86.00","85.00","86.75","84.35","195.51K","1.18%"
"Jul 09, 2019","85.00","85.10","86.00","84.50","187.18K","-0.12%"
"Jul 08, 2019","85.10","84.80","85.80","83.90","177.56K","0.47%"
"Jul 05, 2019","84.70","84.00","84.80","83.30","144.07K","1.32%"
"Jul 04, 2019","83.60","82.30","84.30","81.90","96.99K","1.70%"
"Jul 03, 2019","82.20","83.10","83.60","81.90","132.16K","-1.44%"
"Jul 02, 2019","83.40","82.10","83.80","81.80","144.47K","1.71%"
"Jul 01, 2019","82.00","82.30","82.90","81.90","139.09K","-0.49%"
"Jun 28, 2019","82.40","81.30","82.70","80.90","208.16K","1.35%"
"Jun 27, 2019","81.30","81.00","81.60","80.40","130.11K","0.37%"
"Jun 26, 2019","81.00","82.60","83.00","80.70","142.60K","-2.29%"
