"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 31, 2019","1,718.73","1,692.85","1,736.41","1,679.08","10.91M","2.89%"
"Jan 30, 2019","1,670.43","1,623.00","1,676.95","1,619.68","5.78M","4.80%"
"Jan 29, 2019","1,593.88","1,631.27","1,632.38","1,590.72","4.63M","-2.69%"
"Jan 28, 2019","1,637.89","1,643.59","1,645.00","1,614.09","4.84M","-1.96%"
"Jan 25, 2019","1,670.57","1,670.50","1,683.48","1,661.61","4.96M","0.95%"
"Jan 24, 2019","1,654.93","1,641.07","1,657.26","1,631.78","4.09M","0.91%"
"Jan 23, 2019","1,640.02","1,656.00","1,657.43","1,612.00","5.23M","0.48%"
"Jan 22, 2019","1,632.17","1,681.00","1,681.87","1,610.20","6.42M","-3.77%"
"Jan 18, 2019","1,696.20","1,712.00","1,716.20","1,691.54","6.02M","0.18%"
"Jan 17, 2019","1,693.22","1,680.00","1,700.17","1,677.50","4.21M","0.56%"
"Jan 16, 2019","1,683.78","1,684.22","1,705.00","1,675.88","6.37M","0.55%"
"Jan 15, 2019","1,674.56","1,632.00","1,675.16","1,626.01","6.00M","3.55%"
"Jan 14, 2019","1,617.21","1,615.00","1,648.20","1,595.15","6.01M","-1.42%"
"Jan 11, 2019","1,640.56","1,640.55","1,660.29","1,636.22","4.69M","-0.95%"
"Jan 10, 2019","1,656.22","1,641.01","1,663.25","1,621.62","6.51M","-0.19%"
"Jan 09, 2019","1,659.42","1,652.98","1,667.80","1,641.40","6.35M","0.17%"
"Jan 08, 2019","1,656.58","1,664.69","1,676.61","1,616.61","8.88M","1.66%"
"Jan 07, 2019","1,629.51","1,602.31","1,634.56","1,589.18","7.99M","3.44%"
"Jan 04, 2019","1,575.39","1,530.00","1,594.00","1,518.31","9.18M","5.01%"
"Jan 03, 2019","1,500.28","1,520.01","1,538.00","1,497.11","6.98M","-2.52%"
"Jan 02, 2019","1,539.13","1,465.20","1,553.36","1,460.93","7.98M","2.47%"
