"Date","Price","Open","High","Low","Vol.","Change %"
"May 16, 2019","5,681.1","5,635.1","5,683.4","5,604.4","-","1.22%"
"May 15, 2019","5,612.9","5,675.6","5,675.6","5,539.2","-","-0.44%"
"May 14, 2019","5,637.6","5,655.4","5,691.6","5,633.1","-","-0.17%"
"May 13, 2019","5,647.2","5,684.1","5,726.2","5,625.9","-","-0.80%"
"May 10, 2019","5,692.6","5,718.4","5,759.1","5,680.9","-","0.65%"
"May 09, 2019","5,656.1","5,767.6","5,767.6","5,653.9","-","-2.75%"
"May 07, 2019","5,815.9","5,919.4","5,919.4","5,815.4","-","-1.25%"
"May 06, 2019","5,889.8","5,847.9","5,890.6","5,826.1","-","-1.44%"
"May 03, 2019","5,976.1","5,911.9","5,981.1","5,908.9","-","0.99%"
"May 02, 2019","5,917.4","5,898.4","5,920.6","5,882.6","-","0.54%"
"Apr 30, 2019","5,885.6","5,870.1","5,927.4","5,870.1","-","-0.11%"
"Apr 29, 2019","5,892.1","5,937.9","5,939.8","5,882.0","-","-0.43%"
"Apr 26, 2019","5,917.4","5,896.6","5,924.4","5,877.9","-","0.31%"
"Apr 25, 2019","5,899.4","5,916.6","5,925.8","5,885.1","-","-0.66%"
"Apr 24, 2019","5,938.3","5,979.4","5,987.1","5,903.4","-","-0.56%"
"Apr 23, 2019","5,971.6","5,962.5","5,972.9","5,935.2","-","0.45%"
"Apr 18, 2019","5,944.6","5,893.7","5,951.1","5,881.7","-","0.52%"
"Apr 17, 2019","5,913.8","5,908.2","5,920.0","5,886.1","-","-0.13%"
"Apr 16, 2019","5,921.6","5,887.1","5,926.1","5,870.1","-","1.20%"
"Apr 15, 2019","5,851.1","5,870.1","5,870.9","5,828.4","-","-0.20%"
"Apr 12, 2019","5,863.1","5,834.1","5,881.6","5,827.4","-","0.39%"
"Apr 11, 2019","5,840.2","5,866.8","5,878.6","5,812.4","-","-0.49%"
"Apr 10, 2019","5,868.9","5,816.4","5,875.4","5,814.4","-","0.91%"
"Apr 09, 2019","5,815.8","5,815.4","5,839.9","5,799.6","-","-0.01%"
"Apr 08, 2019","5,816.4","5,822.9","5,834.9","5,794.6","-","0.25%"
"Apr 05, 2019","5,801.9","5,805.1","5,819.9","5,801.6","-","0.25%"
"Apr 04, 2019","5,787.4","5,793.4","5,810.1","5,784.6","-","-0.43%"
"Apr 03, 2019","5,812.6","5,756.4","5,828.9","5,750.1","-","1.46%"
"Apr 02, 2019","5,728.9","5,729.6","5,737.6","5,693.3","-","0.04%"
"Apr 01, 2019","5,726.4","5,706.9","5,753.4","5,706.9","-","1.20%"
"Mar 29, 2019","5,658.6","5,641.9","5,671.6","5,638.4","-","0.77%"
"Mar 28, 2019","5,615.6","5,605.8","5,644.1","5,605.8","-","-0.09%"
"Mar 27, 2019","5,620.6","5,553.6","5,661.9","5,548.6","-","1.05%"
"Mar 26, 2019","5,562.1","5,533.6","5,565.9","5,508.6","-","0.58%"
"Mar 25, 2019","5,530.2","5,535.8","5,561.4","5,506.0","-","-1.01%"
"Mar 22, 2019","5,586.9","5,600.8","5,630.9","5,568.9","-","-0.40%"
"Mar 20, 2019","5,609.6","5,683.6","5,683.9","5,604.2","-","-1.24%"
"Mar 19, 2019","5,680.1","5,665.8","5,711.2","5,661.2","-","0.09%"
"Mar 18, 2019","5,675.1","5,644.9","5,683.6","5,618.6","-","1.31%"
"Mar 15, 2019","5,601.9","5,592.1","5,634.8","5,583.2","-","0.59%"
"Mar 14, 2019","5,569.2","5,562.6","5,608.6","5,547.1","-","-0.19%"
"Mar 13, 2019","5,579.9","5,550.8","5,590.1","5,543.6","-","0.16%"
"Mar 12, 2019","5,570.9","5,587.4","5,602.4","5,514.6","-","0.17%"
"Mar 11, 2019","5,561.6","5,579.1","5,595.4","5,532.8","-","0.42%"
"Mar 08, 2019","5,538.4","5,546.9","5,576.4","5,529.1","-","-0.83%"
"Mar 07, 2019","5,584.6","5,600.1","5,615.1","5,570.6","-","-0.47%"
"Mar 06, 2019","5,611.2","5,600.6","5,644.6","5,593.4","-","0.48%"
"Mar 05, 2019","5,584.2","5,635.1","5,647.1","5,573.8","-","-0.49%"
"Mar 04, 2019","5,611.6","5,644.2","5,690.4","5,606.9","-","0.06%"
"Mar 01, 2019","5,608.1","5,625.1","5,648.5","5,595.8","-","0.39%"
"Feb 28, 2019","5,586.1","5,594.6","5,620.8","5,568.2","-","-0.66%"
"Feb 27, 2019","5,623.4","5,633.4","5,656.2","5,602.4","-","0.04%"
"Feb 26, 2019","5,621.4","5,584.1","5,628.2","5,580.1","-","0.51%"
"Feb 25, 2019","5,592.6","5,636.8","5,639.7","5,589.6","-","-0.35%"
"Feb 22, 2019","5,612.1","5,549.8","5,617.9","5,544.1","-","1.33%"
"Feb 21, 2019","5,538.5","5,568.4","5,580.9","5,537.4","-","-0.37%"
"Feb 20, 2019","5,558.9","5,537.2","5,598.8","5,528.6","-","0.85%"
"Feb 19, 2019","5,512.2","5,505.1","5,543.9","5,482.1","-","-0.04%"
"Feb 18, 2019","5,514.6","5,476.2","5,531.4","5,464.9","-","1.15%"
"Feb 15, 2019","5,452.1","5,409.9","5,459.9","5,378.9","-","0.20%"
"Feb 14, 2019","5,441.3","5,437.1","5,499.4","5,419.6","-","-0.09%"
"Feb 13, 2019","5,446.1","5,398.4","5,459.2","5,353.6","-","1.28%"
"Feb 12, 2019","5,377.1","5,347.4","5,389.9","5,347.4","-","0.91%"
"Feb 11, 2019","5,328.4","5,313.9","5,353.2","5,313.1","-","0.77%"
"Feb 08, 2019","5,287.6","5,358.2","5,376.6","5,283.9","-","-1.59%"
"Feb 07, 2019","5,372.9","5,405.1","5,414.4","5,337.7","-","-1.20%"
"Feb 06, 2019","5,437.9","5,431.9","5,458.1","5,411.8","-","0.62%"
"Feb 05, 2019","5,404.4","5,340.9","5,404.8","5,321.1","-","1.69%"
"Feb 04, 2019","5,314.6","5,384.1","5,405.2","5,311.6","-","-0.96%"
"Feb 01, 2019","5,366.1","5,393.6","5,400.2","5,347.6","-","-0.54%"
"Jan 31, 2019","5,395.2","5,425.9","5,435.1","5,385.2","-","-0.05%"
"Jan 30, 2019","5,398.1","5,415.9","5,430.9","5,383.6","-","-0.51%"
"Jan 29, 2019","5,425.9","5,377.6","5,440.6","5,369.1","-","1.40%"
"Jan 28, 2019","5,351.1","5,373.5","5,404.6","5,348.1","-","-0.76%"
"Jan 25, 2019","5,392.1","5,394.6","5,409.6","5,366.6","-","0.92%"
"Jan 24, 2019","5,343.1","5,364.4","5,365.2","5,316.4","-","-0.57%"
"Jan 23, 2019","5,373.8","5,389.8","5,391.2","5,354.4","-","-0.51%"
"Jan 22, 2019","5,401.3","5,364.8","5,402.8","5,352.8","-","-0.05%"
"Jan 21, 2019","5,404.1","5,377.6","5,417.1","5,375.9","-","0.74%"
"Jan 18, 2019","5,364.2","5,377.4","5,387.8","5,344.4","-","0.73%"
"Jan 17, 2019","5,325.4","5,363.9","5,367.4","5,293.1","-","-0.78%"
"Jan 16, 2019","5,367.4","5,346.8","5,367.4","5,319.8","-","0.73%"
"Jan 15, 2019","5,328.4","5,371.4","5,373.4","5,301.6","-","0.10%"
"Jan 14, 2019","5,323.2","5,299.4","5,329.6","5,272.2","-","-0.39%"
"Jan 11, 2019","5,344.1","5,349.4","5,381.8","5,334.6","-","0.62%"
"Jan 10, 2019","5,311.4","5,276.1","5,314.1","5,259.9","-","0.29%"
"Jan 09, 2019","5,296.2","5,251.8","5,297.6","5,225.6","-","2.03%"
"Jan 08, 2019","5,190.9","5,184.6","5,211.9","5,171.2","-","0.50%"
"Jan 07, 2019","5,165.1","5,247.9","5,307.9","5,144.8","-","-0.48%"
"Jan 04, 2019","5,190.1","5,149.4","5,191.9","5,128.9","-","1.17%"
"Jan 03, 2019","5,129.9","5,084.1","5,160.9","5,076.4","-","0.64%"
"Jan 02, 2019","5,097.1","5,161.1","5,179.1","5,049.6","-","-3.02%"
