"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 20, 2020","17,944.06","17,911.59","17,970.51","17,860.61","248.80M","0.10%"
"Feb 19, 2020","17,925.36","17,887.61","17,933.21","17,851.27","215.95M","0.38%"
"Feb 18, 2020","17,858.34","17,818.92","17,871.34","17,812.48","294.36M","0.06%"
"Feb 14, 2020","17,848.36","17,811.28","17,848.54","17,798.64","222.71M","0.15%"
"Feb 13, 2020","17,821.17","17,764.13","17,829.18","17,750.78","255.70M","-0.07%"
"Feb 12, 2020","17,832.85","17,873.13","17,873.13","17,811.98","246.20M","0.31%"
"Feb 11, 2020","17,777.11","17,783.61","17,822.15","17,769.27","199.18M","0.21%"
"Feb 10, 2020","17,740.57","17,646.62","17,743.60","17,646.62","210.74M","0.48%"
"Feb 07, 2020","17,655.49","17,705.40","17,716.69","17,632.99","209.83M","-0.57%"
"Feb 06, 2020","17,757.49","17,686.13","17,758.49","17,670.62","199.31M","0.60%"
"Feb 05, 2020","17,651.59","17,629.39","17,674.04","17,606.07","223.40M","0.79%"
"Feb 04, 2020","17,512.73","17,504.61","17,548.80","17,493.82","235.04M","0.77%"
"Feb 03, 2020","17,379.76","17,351.01","17,441.57","17,351.01","196.33M","0.35%"
"Jan 31, 2020","17,318.49","17,442.25","17,450.72","17,272.73","239.16M","-0.98%"
"Jan 30, 2020","17,490.56","17,429.58","17,502.91","17,395.85","191.07M","-0.12%"
"Jan 29, 2020","17,511.75","17,547.48","17,561.87","17,496.73","169.41M","0.06%"
"Jan 28, 2020","17,500.88","17,474.95","17,518.95","17,456.06","198.14M","0.33%"
"Jan 27, 2020","17,442.52","17,376.78","17,466.12","17,360.04","203.77M","-0.70%"
"Jan 24, 2020","17,565.34","17,629.40","17,646.35","17,514.66","193.69M","-0.32%"
"Jan 23, 2020","17,621.78","17,564.77","17,621.78","17,540.77","330.91M","0.12%"
"Jan 22, 2020","17,599.86","17,570.29","17,666.45","17,557.98","213.33M","0.16%"
"Jan 21, 2020","17,572.28","17,551.53","17,589.52","17,536.31","241.56M","-0.14%"
"Jan 20, 2020","17,597.39","17,548.09","17,620.19","17,538.37","111.82M","0.22%"
"Jan 17, 2020","17,559.02","17,507.70","17,572.15","17,502.44","224.67M","0.42%"
"Jan 16, 2020","17,484.77","17,443.54","17,489.56","17,438.49","261.42M","0.40%"
"Jan 15, 2020","17,415.17","17,364.81","17,421.67","17,345.09","207.64M","0.36%"
"Jan 14, 2020","17,352.90","17,288.61","17,356.47","17,281.26","235.50M","0.34%"
"Jan 13, 2020","17,293.42","17,237.62","17,301.76","17,198.88","268.09M","0.34%"
"Jan 10, 2020","17,234.49","17,223.24","17,254.06","17,187.22","192.51M","-0.01%"
"Jan 09, 2020","17,235.57","17,205.93","17,255.51","17,201.33","222.50M","0.39%"
"Jan 08, 2020","17,167.82","17,172.69","17,229.88","17,164.62","246.98M","-0.00%"
"Jan 07, 2020","17,168.06","17,119.58","17,178.04","17,110.27","171.92M","0.37%"
"Jan 06, 2020","17,105.47","17,042.25","17,105.47","17,041.16","195.35M","0.23%"
"Jan 03, 2020","17,066.12","17,054.84","17,105.66","17,033.21","185.49M","-0.20%"
"Jan 02, 2020","17,099.95","17,131.63","17,164.55","17,043.47","156.21M","0.21%"
"Dec 31, 2019","17,063.43","17,052.42","17,079.51","17,027.40","155.10M","-0.21%"
"Dec 30, 2019","17,098.56","17,159.62","17,159.62","17,066.62","128.14M","-0.41%"
"Dec 27, 2019","17,168.21","17,216.16","17,230.58","17,145.02","134.78M","-0.07%"
"Dec 24, 2019","17,180.15","17,132.82","17,180.15","17,095.22","93.20M","0.30%"
"Dec 23, 2019","17,128.71","17,149.01","17,166.39","17,102.25","162.52M","0.06%"
"Dec 20, 2019","17,118.44","17,078.70","17,166.02","17,078.70","465.80M","0.32%"
"Dec 19, 2019","17,064.04","17,036.72","17,078.96","17,015.36","207.78M","0.19%"
"Dec 18, 2019","17,031.98","17,047.04","17,051.74","17,004.51","248.87M","-0.25%"
"Dec 17, 2019","17,075.20","17,065.69","17,088.01","17,032.26","206.82M","0.11%"
"Dec 16, 2019","17,056.36","17,043.78","17,095.46","17,036.12","205.04M","0.31%"
"Dec 13, 2019","17,003.13","16,956.14","17,036.79","16,929.98","296.51M","0.33%"
"Dec 12, 2019","16,946.90","16,951.60","17,031.88","16,946.22","242.57M","0.04%"
"Dec 11, 2019","16,939.61","16,968.23","17,006.01","16,915.19","191.72M","-0.07%"
"Dec 10, 2019","16,950.70","16,947.14","16,967.49","16,906.60","187.21M","-0.00%"
"Dec 09, 2019","16,950.85","16,986.71","17,003.38","16,934.65","194.56M","-0.27%"
"Dec 06, 2019","16,996.97","16,937.43","17,023.28","16,930.03","183.34M","0.84%"
"Dec 05, 2019","16,854.92","16,886.78","16,886.78","16,816.97","227.23M","-0.25%"
"Dec 04, 2019","16,897.34","16,909.34","16,957.88","16,893.41","206.24M","0.03%"
"Dec 03, 2019","16,892.18","16,900.34","16,908.48","16,853.15","220.60M","-0.53%"
"Dec 02, 2019","16,981.47","17,060.92","17,060.92","16,930.40","198.66M","-0.34%"
"Nov 29, 2019","17,040.20","17,099.15","17,117.17","17,040.20","155.88M","-0.43%"
"Nov 28, 2019","17,114.52","17,086.76","17,120.90","17,077.78","63.77M","0.08%"
"Nov 27, 2019","17,100.57","17,046.59","17,104.30","17,023.27","176.17M","0.38%"
"Nov 26, 2019","17,035.88","17,016.88","17,048.22","16,975.65","328.52M","0.02%"
"Nov 25, 2019","17,032.86","16,980.58","17,048.47","16,972.74","218.63M","0.46%"
"Nov 22, 2019","16,954.84","17,012.54","17,012.54","16,935.72","199.58M","-0.26%"
"Nov 21, 2019","16,999.19","17,019.53","17,019.53","16,950.79","236.46M","-0.04%"
"Nov 20, 2019","17,005.82","16,992.14","17,040.60","16,962.61","238.35M","-0.03%"
"Nov 19, 2019","17,011.40","17,033.91","17,033.91","16,963.91","224.99M","-0.08%"
"Nov 18, 2019","17,025.11","17,003.84","17,025.11","16,994.47","206.18M","-0.02%"
"Nov 15, 2019","17,028.47","16,982.66","17,035.96","16,977.96","189.37M","0.33%"
"Nov 14, 2019","16,972.18","16,959.89","16,984.05","16,939.06","166.39M","0.08%"
"Nov 13, 2019","16,957.99","16,891.58","16,987.29","16,880.68","184.51M","0.29%"
"Nov 12, 2019","16,909.38","16,898.12","16,927.46","16,884.81","230.96M","0.16%"
"Nov 11, 2019","16,882.83","16,834.79","16,895.12","16,819.85","153.06M","0.03%"
"Nov 08, 2019","16,877.42","16,795.72","16,879.65","16,795.72","207.48M","0.43%"
"Nov 07, 2019","16,805.75","16,797.31","16,834.43","16,788.63","242.58M","0.36%"
"Nov 06, 2019","16,745.64","16,692.97","16,766.58","16,666.88","217.18M","0.38%"
"Nov 05, 2019","16,681.92","16,663.90","16,696.78","16,660.27","229.38M","0.07%"
"Nov 04, 2019","16,669.81","16,646.09","16,681.60","16,642.46","244.78M","0.46%"
"Nov 01, 2019","16,594.07","16,537.72","16,608.00","16,534.93","201.18M","0.67%"
"Oct 31, 2019","16,483.16","16,473.31","16,483.16","16,409.51","222.28M","-0.11%"
"Oct 30, 2019","16,501.43","16,412.45","16,501.45","16,373.54","160.01M","0.51%"
"Oct 29, 2019","16,418.14","16,330.94","16,454.11","16,315.57","178.12M","0.19%"
"Oct 28, 2019","16,387.53","16,434.44","16,453.24","16,387.53","162.18M","-0.10%"
"Oct 25, 2019","16,404.49","16,369.75","16,425.04","16,356.48","173.51M","0.21%"
"Oct 24, 2019","16,369.32","16,380.83","16,412.08","16,332.48","167.16M","0.20%"
"Oct 23, 2019","16,335.93","16,386.13","16,395.94","16,309.18","181.91M","-0.34%"
"Oct 22, 2019","16,391.52","16,470.28","16,484.84","16,391.52","171.98M","-0.16%"
"Oct 21, 2019","16,418.45","16,421.04","16,443.29","16,412.07","155.11M","0.25%"
"Oct 18, 2019","16,377.12","16,452.73","16,462.12","16,376.60","166.42M","-0.30%"
"Oct 17, 2019","16,426.30","16,450.51","16,468.78","16,400.54","168.40M","-0.01%"
"Oct 16, 2019","16,427.18","16,435.10","16,445.59","16,408.73","165.97M","0.05%"
"Oct 15, 2019","16,418.39","16,433.73","16,510.65","16,417.75","212.33M","0.02%"
"Oct 11, 2019","16,415.16","16,487.17","16,516.71","16,413.44","200.75M","-0.05%"
"Oct 10, 2019","16,422.68","16,375.36","16,444.35","16,358.10","186.02M","0.26%"
"Oct 09, 2019","16,379.87","16,347.34","16,409.10","16,308.67","176.21M","0.53%"
"Oct 08, 2019","16,293.95","16,366.46","16,372.67","16,274.70","198.43M","-0.79%"
"Oct 07, 2019","16,424.52","16,420.68","16,474.67","16,394.49","155.83M","-0.15%"
"Oct 04, 2019","16,449.35","16,386.89","16,453.18","16,362.01","183.48M","0.49%"
"Oct 03, 2019","16,369.03","16,285.42","16,369.58","16,198.09","238.19M","0.36%"
"Oct 02, 2019","16,310.97","16,401.77","16,416.96","16,223.59","218.20M","-0.83%"
"Oct 01, 2019","16,447.66","16,683.64","16,707.54","16,429.57","225.20M","-1.27%"
"Sep 30, 2019","16,658.63","16,666.65","16,730.54","16,658.63","200.79M","-0.21%"
"Sep 27, 2019","16,694.27","16,769.35","16,769.35","16,656.43","196.46M","-0.57%"
"Sep 26, 2019","16,790.40","16,788.13","16,800.72","16,749.88","204.56M","0.04%"
"Sep 25, 2019","16,784.29","16,771.04","16,800.85","16,725.79","197.46M","-0.08%"
"Sep 24, 2019","16,798.33","16,877.40","16,917.62","16,772.37","207.31M","-0.41%"
"Sep 23, 2019","16,867.20","16,870.14","16,892.50","16,846.40","168.55M","-0.19%"
"Sep 20, 2019","16,899.69","16,896.76","16,947.23","16,864.17","501.13M","0.25%"
"Sep 19, 2019","16,858.35","16,829.56","16,913.49","16,829.56","209.33M","0.35%"
"Sep 18, 2019","16,800.29","16,824.48","16,851.45","16,731.12","232.12M","-0.20%"
"Sep 17, 2019","16,834.75","16,738.30","16,855.45","16,727.15","247.10M","0.50%"
"Sep 16, 2019","16,751.31","16,706.34","16,767.19","16,698.26","307.59M","0.41%"
"Sep 13, 2019","16,682.42","16,679.81","16,756.11","16,679.81","221.92M","0.24%"
"Sep 12, 2019","16,643.28","16,624.12","16,696.40","16,592.36","267.93M","0.19%"
"Sep 11, 2019","16,611.14","16,565.24","16,622.99","16,548.94","218.71M","0.45%"
"Sep 10, 2019","16,537.34","16,467.27","16,537.34","16,459.40","238.46M","0.26%"
"Sep 09, 2019","16,495.09","16,565.17","16,566.74","16,463.28","216.89M","-0.24%"
"Sep 06, 2019","16,535.33","16,546.17","16,577.72","16,519.85","185.44M","-0.24%"
"Sep 05, 2019","16,574.81","16,498.47","16,604.40","16,492.18","236.41M","0.77%"
"Sep 04, 2019","16,448.84","16,487.03","16,549.99","16,435.29","201.35M","0.30%"
"Sep 03, 2019","16,399.23","16,382.53","16,434.20","16,328.43","223.32M","-0.26%"
"Aug 30, 2019","16,442.07","16,431.84","16,456.47","16,377.71","178.99M","0.35%"
"Aug 29, 2019","16,384.49","16,360.33","16,407.33","16,342.72","183.11M","0.69%"
"Aug 28, 2019","16,271.65","16,178.67","16,294.10","16,166.28","182.42M","0.54%"
"Aug 27, 2019","16,183.59","16,138.50","16,193.28","16,125.15","232.16M","0.53%"
"Aug 26, 2019","16,098.79","16,133.61","16,167.48","16,069.91","167.94M","0.38%"
"Aug 23, 2019","16,037.58","16,214.75","16,301.58","16,003.07","227.39M","-1.33%"
"Aug 22, 2019","16,253.46","16,314.01","16,335.06","16,238.42","145.76M","-0.34%"
"Aug 21, 2019","16,309.23","16,247.52","16,309.23","16,240.34","179.09M","0.59%"
"Aug 20, 2019","16,213.31","16,281.40","16,281.40","16,198.90","165.28M","-0.56%"
"Aug 19, 2019","16,304.05","16,218.25","16,321.34","16,206.59","181.51M","0.96%"
"Aug 16, 2019","16,149.79","16,064.37","16,162.37","16,053.51","167.22M","0.86%"
"Aug 15, 2019","16,012.53","16,026.74","16,066.59","15,964.38","202.39M","-0.21%"
"Aug 14, 2019","16,045.94","16,212.54","16,260.22","16,022.51","235.44M","-1.86%"
"Aug 13, 2019","16,350.84","16,235.33","16,374.97","16,232.70","227.51M","0.70%"
"Aug 12, 2019","16,237.77","16,297.26","16,337.70","16,209.43","193.94M","-0.63%"
"Aug 09, 2019","16,341.34","16,371.99","16,423.17","16,305.60","210.69M","-0.39%"
"Aug 08, 2019","16,404.53","16,304.70","16,420.71","16,292.63","231.00M","0.86%"
"Aug 07, 2019","16,265.22","16,092.65","16,285.94","16,064.34","279.76M","0.72%"
"Aug 06, 2019","16,149.49","16,111.00","16,188.24","15,994.28","317.37M","-0.75%"
"Aug 02, 2019","16,271.66","16,368.56","16,389.54","16,206.36","240.11M","-0.64%"
"Aug 01, 2019","16,377.04","16,389.22","16,505.92","16,362.22","304.39M","-0.18%"
"Jul 31, 2019","16,406.56","16,447.33","16,470.53","16,282.12","265.48M","-0.36%"
"Jul 30, 2019","16,466.05","16,433.53","16,473.90","16,418.49","181.42M","-0.16%"
"Jul 29, 2019","16,492.17","16,549.36","16,549.36","16,476.29","184.84M","-0.24%"
"Jul 26, 2019","16,531.04","16,532.80","16,556.52","16,521.85","167.19M","0.26%"
"Jul 25, 2019","16,488.20","16,613.09","16,613.09","16,458.40","209.51M","-0.74%"
"Jul 24, 2019","16,611.84","16,536.06","16,623.92","16,530.91","171.78M","0.24%"
"Jul 23, 2019","16,572.68","16,582.53","16,589.96","16,530.18","148.83M","0.33%"
"Jul 22, 2019","16,518.88","16,504.91","16,530.30","16,500.86","142.83M","0.20%"
"Jul 19, 2019","16,485.94","16,536.92","16,573.68","16,485.46","164.30M","-0.05%"
"Jul 18, 2019","16,494.23","16,464.91","16,514.50","16,445.13","203.72M","0.06%"
"Jul 17, 2019","16,484.21","16,509.08","16,534.92","16,469.02","165.61M","-0.11%"
"Jul 16, 2019","16,502.42","16,487.03","16,521.99","16,467.13","178.47M","-0.05%"
"Jul 15, 2019","16,510.82","16,505.57","16,524.51","16,474.86","147.79M","0.14%"
"Jul 12, 2019","16,488.12","16,525.98","16,528.43","16,476.37","160.59M","-0.24%"
"Jul 11, 2019","16,527.90","16,563.85","16,568.07","16,525.07","190.58M","-0.21%"
"Jul 10, 2019","16,563.29","16,582.02","16,641.79","16,527.14","188.75M","0.11%"
"Jul 09, 2019","16,545.21","16,436.73","16,545.21","16,421.66","164.67M","0.50%"
"Jul 08, 2019","16,462.95","16,473.29","16,495.25","16,458.47","177.71M","-0.48%"
"Jul 05, 2019","16,541.99","16,529.42","16,546.98","16,469.92","133.77M","-0.28%"
"Jul 04, 2019","16,588.85","16,570.25","16,598.31","16,557.92","58.39M","0.08%"
"Jul 03, 2019","16,576.20","16,486.70","16,580.55","16,480.39","148.45M","0.64%"
"Jul 02, 2019","16,471.29","16,463.55","16,472.58","16,381.68","183.75M","0.54%"
"Jun 28, 2019","16,382.20","16,328.71","16,382.20","16,302.58","207.98M","0.46%"
"Jun 27, 2019","16,307.73","16,306.72","16,319.63","16,268.16","177.47M","-0.03%"
"Jun 26, 2019","16,312.22","16,393.92","16,393.92","16,302.36","211.05M","-0.36%"
"Jun 25, 2019","16,371.28","16,504.61","16,514.81","16,371.28","207.16M","-0.92%"
"Jun 24, 2019","16,523.47","16,527.07","16,547.82","16,506.83","198.18M","-0.01%"
"Jun 21, 2019","16,525.43","16,558.88","16,558.88","16,508.42","493.94M","-0.30%"
"Jun 20, 2019","16,574.83","16,585.86","16,603.94","16,548.43","235.06M","0.38%"
"Jun 19, 2019","16,511.79","16,515.39","16,529.58","16,492.34","190.09M","0.05%"
"Jun 18, 2019","16,503.35","16,451.45","16,527.28","16,448.77","218.95M","0.92%"
"Jun 17, 2019","16,353.45","16,301.69","16,360.10","16,286.48","185.24M","0.32%"
"Jun 14, 2019","16,301.91","16,228.13","16,325.39","16,190.89","170.25M","0.39%"
"Jun 13, 2019","16,239.26","16,261.11","16,267.06","16,213.28","184.29M","0.07%"
"Jun 12, 2019","16,227.24","16,201.66","16,253.25","16,199.93","190.86M","-0.13%"
"Jun 11, 2019","16,248.76","16,290.09","16,301.97","16,228.24","178.84M","0.20%"
"Jun 10, 2019","16,216.26","16,234.42","16,262.16","16,201.61","172.57M","-0.09%"
"Jun 07, 2019","16,230.96","16,237.32","16,277.36","16,220.65","171.07M","0.02%"
"Jun 06, 2019","16,227.80","16,237.37","16,241.58","16,175.12","164.79M","0.09%"
"Jun 05, 2019","16,212.66","16,219.52","16,224.76","16,128.59","230.60M","0.29%"
"Jun 04, 2019","16,166.24","16,075.61","16,166.24","16,027.29","211.12M","0.94%"
"Jun 03, 2019","16,015.89","16,053.47","16,105.85","15,960.93","223.72M","-0.13%"
"May 31, 2019","16,037.49","15,997.69","16,047.44","15,963.31","224.73M","-0.32%"
"May 30, 2019","16,089.24","16,144.87","16,151.62","16,062.48","171.20M","-0.26%"
"May 29, 2019","16,131.47","16,195.95","16,215.27","16,104.98","206.80M","-1.02%"
"May 28, 2019","16,297.46","16,326.93","16,355.47","16,266.33","396.20M","-0.30%"
"May 27, 2019","16,346.66","16,241.44","16,346.66","16,238.32","73.32M","0.72%"
"May 24, 2019","16,230.04","16,221.67","16,251.48","16,181.57","192.19M","0.40%"
"May 23, 2019","16,164.61","16,228.47","16,228.47","16,105.53","243.74M","-1.00%"
"May 22, 2019","16,327.35","16,345.79","16,355.14","16,308.75","197.46M","-0.60%"
"May 21, 2019","16,426.47","16,383.30","16,426.47","16,354.31","218.95M","0.15%"
"May 17, 2019","16,401.75","16,383.50","16,456.09","16,376.81","182.49M","-0.26%"
"May 16, 2019","16,443.86","16,361.09","16,461.94","16,349.70","207.25M","0.77%"
"May 15, 2019","16,318.14","16,237.80","16,341.34","16,229.69","203.56M","0.21%"
"May 14, 2019","16,284.53","16,227.41","16,320.89","16,206.22","205.38M","0.56%"
"May 13, 2019","16,193.41","16,158.23","16,199.89","16,111.26","232.64M","-0.64%"
"May 10, 2019","16,297.55","16,278.25","16,351.72","16,138.98","233.58M","-0.15%"
"May 09, 2019","16,321.75","16,342.12","16,378.99","16,258.92","224.37M","-0.46%"
"May 08, 2019","16,397.40","16,349.08","16,451.35","16,347.20","213.60M","0.24%"
"May 07, 2019","16,357.75","16,377.99","16,408.47","16,317.94","248.84M","-0.82%"
"May 06, 2019","16,493.46","16,332.82","16,493.46","16,327.14","197.20M","-0.01%"
"May 03, 2019","16,494.43","16,467.66","16,496.63","16,430.00","202.16M","0.51%"
"May 02, 2019","16,410.88","16,484.97","16,492.92","16,402.16","255.50M","-0.56%"
"May 01, 2019","16,502.75","16,580.61","16,604.91","16,493.81","220.86M","-0.47%"
"Apr 30, 2019","16,580.73","16,582.72","16,618.84","16,544.55","207.32M","-0.12%"
"Apr 29, 2019","16,600.37","16,612.11","16,642.07","16,589.78","180.94M","-0.08%"
"Apr 26, 2019","16,613.46","16,554.26","16,615.24","16,515.49","282.66M","0.23%"
"Apr 25, 2019","16,576.10","16,567.16","16,593.19","16,527.87","278.78M","-0.06%"
"Apr 24, 2019","16,586.52","16,642.12","16,666.04","16,572.11","212.96M","-0.50%"
"Apr 23, 2019","16,669.40","16,591.55","16,672.71","16,581.05","221.71M","0.56%"
"Apr 22, 2019","16,577.28","16,607.19","16,616.28","16,552.79","169.94M","-0.21%"
"Apr 18, 2019","16,612.81","16,558.48","16,615.08","16,557.46","195.73M","0.41%"
"Apr 17, 2019","16,544.24","16,535.91","16,553.38","16,495.67","333.38M","0.25%"
"Apr 16, 2019","16,502.20","16,537.70","16,553.39","16,498.59","202.48M","-0.08%"
"Apr 15, 2019","16,515.46","16,459.89","16,532.67","16,443.34","194.88M","0.21%"
"Apr 12, 2019","16,480.53","16,473.85","16,487.14","16,437.32","195.85M","0.49%"
"Apr 11, 2019","16,399.47","16,412.78","16,471.83","16,399.47","230.08M","0.02%"
"Apr 10, 2019","16,396.29","16,369.02","16,409.77","16,368.00","213.55M","0.37%"
"Apr 09, 2019","16,336.45","16,340.63","16,345.86","16,294.26","175.14M","-0.43%"
"Apr 08, 2019","16,407.29","16,373.10","16,407.29","16,326.74","207.57M","0.07%"
"Apr 05, 2019","16,396.15","16,337.90","16,396.15","16,330.18","170.62M","0.52%"
"Apr 04, 2019","16,311.61","16,290.01","16,311.61","16,249.92","189.92M","0.20%"
"Apr 03, 2019","16,279.86","16,295.97","16,337.96","16,244.50","224.16M","0.10%"
"Apr 02, 2019","16,263.87","16,240.40","16,263.87","16,194.85","178.28M","0.22%"
"Apr 01, 2019","16,228.06","16,187.88","16,228.06","16,153.63","233.23M","0.78%"
"Mar 29, 2019","16,102.09","16,200.30","16,212.68","16,081.05","227.96M","-0.33%"
"Mar 28, 2019","16,155.49","16,094.05","16,173.19","16,094.05","223.25M","0.14%"
"Mar 27, 2019","16,132.53","16,147.39","16,187.44","16,079.07","244.63M","-0.14%"
"Mar 26, 2019","16,155.16","16,138.90","16,192.21","16,116.67","242.53M","0.56%"
"Mar 25, 2019","16,065.86","16,066.31","16,113.16","16,021.00","234.40M","-0.15%"
"Mar 22, 2019","16,089.33","16,172.86","16,185.37","16,043.86","335.59M","-0.96%"
"Mar 21, 2019","16,244.59","16,148.79","16,266.47","16,146.37","254.95M","0.48%"
"Mar 20, 2019","16,167.56","16,168.21","16,214.66","16,117.95","261.72M","-0.13%"
"Mar 19, 2019","16,188.10","16,275.31","16,275.31","16,188.10","250.96M","-0.39%"
"Mar 18, 2019","16,251.37","16,149.12","16,251.37","16,148.34","231.37M","0.69%"
"Mar 15, 2019","16,140.35","16,156.67","16,174.54","16,123.83","635.54M","0.33%"
"Mar 14, 2019","16,087.55","16,139.37","16,144.46","16,083.11","196.60M","-0.39%"
"Mar 13, 2019","16,149.97","16,193.14","16,212.56","16,143.54","271.09M","0.08%"
"Mar 12, 2019","16,136.66","16,142.55","16,148.95","16,099.62","229.11M","0.19%"
"Mar 11, 2019","16,106.24","16,028.11","16,131.94","16,028.11","250.34M","0.69%"
"Mar 08, 2019","15,996.21","15,958.11","16,000.79","15,891.94","255.41M","-0.38%"
"Mar 07, 2019","16,056.51","16,078.99","16,085.39","15,981.81","271.72M","-0.22%"
"Mar 06, 2019","16,092.07","16,098.71","16,145.80","16,077.64","272.53M","0.03%"
"Mar 05, 2019","16,086.54","16,077.27","16,105.28","16,068.58","256.50M","0.30%"
"Mar 04, 2019","16,038.13","16,088.58","16,093.49","15,954.96","286.36M","-0.19%"
"Mar 01, 2019","16,068.25","16,086.29","16,122.06","16,058.06","243.00M","0.43%"
"Feb 28, 2019","15,999.01","16,054.81","16,066.98","15,975.08","304.60M","-0.47%"
"Feb 27, 2019","16,074.30","16,043.81","16,077.61","15,990.30","226.35M","0.04%"
"Feb 26, 2019","16,067.91","16,050.97","16,115.83","16,050.97","266.32M","0.07%"
"Feb 25, 2019","16,057.03","16,051.00","16,099.93","16,051.00","219.23M","0.27%"
"Feb 22, 2019","16,013.01","16,038.41","16,070.99","15,997.37","222.86M","0.08%"
"Feb 21, 2019","16,000.86","16,001.89","16,030.69","15,979.71","298.53M","-0.19%"
"Feb 20, 2019","16,031.24","15,942.87","16,036.86","15,942.87","268.33M","0.59%"
"Feb 19, 2019","15,937.44","15,856.89","15,953.90","15,831.90","336.23M","0.63%"
"Feb 15, 2019","15,838.24","15,769.99","15,866.60","15,763.39","255.72M","0.91%"
"Feb 14, 2019","15,695.98","15,622.33","15,733.13","15,608.15","305.83M","0.44%"
"Feb 13, 2019","15,626.73","15,679.23","15,689.66","15,623.70","236.82M","-0.10%"
"Feb 12, 2019","15,642.10","15,613.12","15,654.82","15,583.38","248.56M","0.47%"
"Feb 11, 2019","15,568.85","15,660.52","15,660.52","15,545.94","193.01M","-0.41%"
"Feb 08, 2019","15,633.33","15,648.25","15,659.84","15,567.84","211.88M","-0.45%"
"Feb 07, 2019","15,703.36","15,697.55","15,726.53","15,588.66","253.78M","-0.06%"
"Feb 06, 2019","15,712.31","15,679.86","15,745.38","15,668.58","218.14M","0.06%"
"Feb 05, 2019","15,702.69","15,631.76","15,702.69","15,627.77","217.73M","0.64%"
"Feb 04, 2019","15,602.32","15,527.43","15,606.34","15,513.70","245.28M","0.62%"
"Feb 01, 2019","15,506.31","15,562.27","15,568.98","15,483.40","224.78M","-0.22%"
"Jan 31, 2019","15,540.60","15,507.39","15,564.61","15,486.47","286.42M","0.36%"
