"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 12, 2019","50,768.84","50,359.15","51,100.80","50,358.10","141.30M","0.81%"
"Sep 11, 2019","50,359.15","49,484.56","50,364.59","49,472.09","139.98M","1.77%"
"Sep 10, 2019","49,484.56","49,602.20","49,602.20","49,129.74","101.72M","-0.24%"
"Sep 09, 2019","49,602.20","49,673.77","49,906.26","49,382.92","94.14M","-0.14%"
"Sep 06, 2019","49,673.77","49,576.77","50,010.56","49,426.81","109.08M","0.20%"
"Sep 05, 2019","49,576.77","49,031.01","49,833.90","49,024.92","127.93M","1.11%"
"Sep 04, 2019","49,031.01","48,872.85","49,263.06","48,780.04","111.58M","0.32%"
"Sep 03, 2019","48,872.85","48,889.37","48,936.15","48,463.18","114.05M","-0.03%"
"Sep 02, 2019","48,889.37","49,320.23","49,443.07","48,889.37","100.36M","-0.87%"
"Aug 30, 2019","49,320.23","48,561.36","49,399.82","48,394.17","136.04M","1.56%"
"Aug 29, 2019","48,561.36","48,429.35","49,011.84","48,324.07","117.20M","0.27%"
"Aug 28, 2019","48,429.35","48,147.85","48,429.35","47,768.77","119.78M","0.58%"
"Aug 27, 2019","48,147.85","48,042.94","48,213.20","47,793.52","241.32M","0.22%"
"Aug 26, 2019","48,042.94","48,247.95","48,354.93","47,618.09","87.75M","-0.42%"
"Aug 23, 2019","48,247.95","48,435.04","48,646.89","48,028.45","109.50M","-0.39%"
"Aug 22, 2019","48,435.04","48,837.01","48,929.70","48,260.87","149.27M","-0.82%"
"Aug 21, 2019","48,837.01","48,545.63","48,896.43","48,354.39","156.56M","0.60%"
"Aug 20, 2019","48,545.63","48,646.95","48,886.28","48,390.35","122.23M","-0.21%"
"Aug 19, 2019","48,646.95","48,158.38","48,889.51","48,158.38","111.99M","1.01%"
"Aug 16, 2019","48,158.38","48,116.97","48,204.58","47,726.30","124.02M","0.09%"
"Aug 15, 2019","48,116.97","48,277.82","48,590.02","47,560.53","174.29M","-0.33%"
"Aug 14, 2019","48,277.82","49,448.44","49,507.55","48,162.41","132.97M","-2.37%"
"Aug 13, 2019","49,448.44","49,512.94","49,584.74","49,045.98","123.01M","-0.13%"
"Aug 12, 2019","49,512.94","49,619.58","50,214.00","49,413.94","118.10M","-0.21%"
"Aug 08, 2019","49,619.58","49,253.74","49,923.31","49,253.74","124.94M","0.74%"
"Aug 07, 2019","49,253.74","49,113.36","49,479.92","49,003.79","149.17M","0.29%"
"Aug 06, 2019","49,113.36","49,066.14","49,590.51","48,994.03","117.58M","0.10%"
"Aug 05, 2019","49,066.14","50,332.33","50,338.82","48,932.70","129.84M","-2.52%"
"Aug 02, 2019","50,332.33","51,331.52","51,331.52","49,980.28","148.92M","-1.95%"
"Aug 01, 2019","51,331.52","50,798.70","51,331.52","50,306.02","150.78M","1.05%"
"Jul 31, 2019","50,798.70","51,206.88","51,242.54","50,798.70","132.13M","-0.80%"
"Jul 30, 2019","51,206.88","51,977.41","52,080.38","51,028.29","100.40M","-1.48%"
"Jul 29, 2019","51,977.41","51,522.69","52,027.86","51,522.05","70.11M","0.88%"
"Jul 26, 2019","51,522.69","51,563.21","51,682.29","51,307.65","86.12M","-0.08%"
"Jul 25, 2019","51,563.21","51,626.64","52,157.99","51,266.29","113.47M","-0.12%"
"Jul 24, 2019","51,626.64","52,209.63","52,285.50","51,534.22","89.01M","-1.12%"
"Jul 23, 2019","52,209.63","51,890.58","52,399.16","51,880.18","110.60M","0.61%"
"Jul 22, 2019","51,890.58","52,107.18","52,107.18","51,567.51","89.69M","-0.42%"
"Jul 19, 2019","52,107.18","51,733.36","52,387.44","51,733.36","88.56M","0.72%"
"Jul 18, 2019","51,733.36","51,565.16","51,873.17","51,174.27","91.91M","0.33%"
"Jul 17, 2019","51,565.16","51,958.04","52,028.62","51,491.21","116.69M","-0.76%"
"Jul 16, 2019","51,958.04","51,447.25","51,958.04","51,276.01","95.58M","0.99%"
"Jul 15, 2019","51,447.25","51,189.53","51,447.25","50,953.86","66.30M","0.50%"
"Jul 12, 2019","51,189.53","51,188.17","51,464.05","50,988.39","85.71M","0.00%"
"Jul 11, 2019","51,188.17","51,491.95","51,921.60","51,035.05","103.69M","-0.59%"
"Jul 10, 2019","51,491.95","50,908.51","51,752.26","50,907.33","93.36M","1.15%"
"Jul 09, 2019","50,908.51","51,649.36","51,676.50","50,850.77","89.44M","-1.43%"
"Jul 08, 2019","51,649.36","51,539.30","51,695.47","51,335.11","67.89M","0.21%"
"Jul 05, 2019","51,539.30","51,746.94","51,746.94","51,446.89","81.33M","-0.40%"
"Jul 04, 2019","51,746.94","51,960.56","52,073.98","51,532.03","94.47M","-0.41%"
"Jul 03, 2019","51,960.56","52,093.35","52,199.13","51,873.99","93.76M","-0.25%"
"Jul 02, 2019","52,093.35","52,464.75","52,678.45","51,998.71","89.26M","-0.71%"
"Jul 01, 2019","52,464.75","52,198.94","52,979.46","52,198.94","101.68M","0.51%"
"Jun 28, 2019","52,198.94","52,056.36","52,258.85","51,974.83","85.78M","0.27%"
"Jun 27, 2019","52,056.36","52,407.30","52,795.31","52,056.36","86.52M","-0.67%"
"Jun 26, 2019","52,407.30","52,279.51","52,586.76","52,159.20","94.35M","0.24%"
"Jun 25, 2019","52,279.51","52,760.96","52,775.58","52,185.79","83.79M","-0.91%"
"Jun 24, 2019","52,760.96","52,902.88","53,234.09","52,532.82","73.07M","-0.27%"
"Jun 21, 2019","52,902.88","52,960.80","53,165.68","52,660.40","257.09M","-0.11%"
