"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 05, 2019","6,683.00","6,606.50","6,684.60","6,606.50","572.13M","1.16%"
"Dec 04, 2019","6,606.50","6,712.30","6,712.30","6,590.10","779.90M","-1.58%"
"Dec 03, 2019","6,712.30","6,862.30","6,862.30","6,703.70","700.73M","-2.19%"
"Dec 02, 2019","6,862.30","6,846.00","6,890.00","6,840.60","494.43M","0.24%"
"Nov 29, 2019","6,846.00","6,864.00","6,893.70","6,846.00","543.50M","-0.26%"
"Nov 28, 2019","6,864.00","6,850.60","6,879.50","6,850.60","509.66M","0.20%"
"Nov 27, 2019","6,850.60","6,787.50","6,852.10","6,787.50","618.47M","0.93%"
"Nov 26, 2019","6,787.50","6,731.40","6,797.60","6,731.40","1.08B","0.83%"
"Nov 25, 2019","6,731.40","6,712.00","6,758.00","6,712.00","520.99M","0.32%"
"Nov 22, 2019","6,709.80","6,672.90","6,725.10","6,672.90","522.52M","0.55%"
"Nov 21, 2019","6,672.90","6,722.40","6,722.40","6,637.30","710.32M","-0.74%"
"Nov 20, 2019","6,722.40","6,814.20","6,814.20","6,714.90","663.71M","-1.35%"
"Nov 19, 2019","6,814.20","6,766.80","6,814.20","6,755.00","562.17M","0.70%"
"Nov 18, 2019","6,766.80","6,793.70","6,799.20","6,749.10","429.23M","-0.40%"
"Nov 15, 2019","6,793.70","6,735.10","6,798.70","6,735.10","552.23M","0.87%"
"Nov 14, 2019","6,735.10","6,698.40","6,744.80","6,687.70","671.03M","0.55%"
"Nov 13, 2019","6,698.40","6,753.00","6,766.20","6,698.30","613.36M","-0.81%"
"Nov 12, 2019","6,753.00","6,772.50","6,779.30","6,730.90","635.88M","-0.29%"
"Nov 11, 2019","6,772.50","6,724.10","6,772.50","6,717.30","550.68M","0.72%"
"Nov 08, 2019","6,724.10","6,726.60","6,742.20","6,706.10","666.79M","-0.04%"
"Nov 07, 2019","6,726.60","6,660.20","6,727.70","6,659.70","613.24M","1.00%"
"Nov 06, 2019","6,660.20","6,697.10","6,715.20","6,658.20","639.74M","-0.55%"
"Nov 05, 2019","6,697.10","6,686.90","6,725.90","6,678.90","481.99M","0.15%"
"Nov 04, 2019","6,686.90","6,669.10","6,713.50","6,669.10","516.82M","0.27%"
"Nov 01, 2019","6,669.10","6,663.40","6,671.70","6,634.70","555.31M","0.09%"
"Oct 31, 2019","6,663.40","6,689.50","6,689.50","6,639.80","636.03M","-0.39%"
"Oct 30, 2019","6,689.50","6,745.40","6,745.40","6,680.20","598.22M","-0.83%"
"Oct 29, 2019","6,745.40","6,740.70","6,761.50","6,735.70","581.96M","0.07%"
"Oct 28, 2019","6,740.70","6,739.90","6,766.20","6,739.80","486.26M","0.02%"
"Oct 25, 2019","6,739.20","6,693.60","6,741.50","6,693.60","626.99M","0.68%"
"Oct 24, 2019","6,693.60","6,673.10","6,715.20","6,673.10","559.64M","0.31%"
"Oct 23, 2019","6,673.10","6,672.20","6,673.20","6,635.70","557.23M","0.01%"
"Oct 22, 2019","6,672.20","6,652.50","6,680.40","6,648.30","577.40M","0.30%"
"Oct 21, 2019","6,652.50","6,649.70","6,652.50","6,612.40","506.49M","0.04%"
"Oct 18, 2019","6,649.70","6,684.70","6,684.70","6,633.90","633.43M","-0.52%"
"Oct 17, 2019","6,684.70","6,736.50","6,737.40","6,681.40","921.00M","-0.77%"
"Oct 16, 2019","6,736.50","6,652.00","6,737.80","6,652.00","626.54M","1.27%"
"Oct 15, 2019","6,652.00","6,642.60","6,657.40","6,621.90","504.85M","0.14%"
"Oct 14, 2019","6,642.60","6,606.80","6,676.20","6,606.80","489.30M","0.54%"
"Oct 11, 2019","6,606.80","6,547.10","6,614.60","6,547.10","526.91M","0.91%"
"Oct 10, 2019","6,547.10","6,546.70","6,570.90","6,529.30","549.84M","0.01%"
"Oct 09, 2019","6,546.70","6,593.40","6,593.40","6,520.30","504.31M","-0.71%"
"Oct 08, 2019","6,593.40","6,563.60","6,601.20","6,563.60","476.48M","0.45%"
"Oct 07, 2019","6,563.60","6,517.10","6,564.90","6,517.10","272.77M","0.71%"
"Oct 04, 2019","6,517.10","6,493.00","6,532.70","6,489.90","473.32M","0.37%"
"Oct 03, 2019","6,493.00","6,639.90","6,639.90","6,475.40","702.53M","-2.21%"
"Oct 02, 2019","6,639.90","6,742.80","6,742.80","6,639.80","618.75M","-1.53%"
"Oct 01, 2019","6,742.80","6,688.30","6,743.70","6,687.80","612.74M","0.81%"
"Sep 30, 2019","6,688.30","6,715.90","6,734.70","6,688.30","611.59M","-0.41%"
"Sep 27, 2019","6,716.10","6,677.60","6,721.20","6,677.60","606.27M","0.58%"
"Sep 26, 2019","6,677.60","6,710.20","6,720.80","6,667.10","594.82M","-0.49%"
"Sep 25, 2019","6,710.20","6,748.90","6,748.90","6,696.30","650.52M","-0.57%"
"Sep 24, 2019","6,748.90","6,749.70","6,764.00","6,745.30","596.96M","-0.01%"
"Sep 23, 2019","6,749.70","6,730.80","6,770.00","6,730.80","506.70M","0.28%"
"Sep 20, 2019","6,730.80","6,717.50","6,775.60","6,717.50","1.25B","0.20%"
"Sep 19, 2019","6,717.50","6,681.60","6,742.90","6,681.60","997.44M","0.54%"
"Sep 18, 2019","6,681.60","6,695.30","6,703.30","6,673.80","758.36M","-0.20%"
"Sep 17, 2019","6,695.30","6,673.50","6,695.30","6,649.10","745.94M","0.33%"
"Sep 16, 2019","6,673.50","6,669.20","6,688.50","6,646.60","750.73M","0.06%"
"Sep 13, 2019","6,669.20","6,654.90","6,676.50","6,653.70","673.88M","0.21%"
"Sep 12, 2019","6,654.90","6,638.00","6,687.40","6,638.00","662.65M","0.25%"
"Sep 11, 2019","6,638.00","6,614.10","6,638.40","6,614.10","811.43M","0.36%"
"Sep 10, 2019","6,614.10","6,648.00","6,654.80","6,595.70","746.33M","-0.51%"
"Sep 09, 2019","6,648.00","6,647.30","6,659.70","6,631.20","542.93M","0.01%"
"Sep 06, 2019","6,647.30","6,613.20","6,656.10","6,613.20","702.57M","0.52%"
"Sep 05, 2019","6,613.20","6,553.00","6,622.80","6,551.00","796.29M","0.92%"
"Sep 04, 2019","6,553.00","6,573.40","6,573.40","6,503.90","695.59M","-0.31%"
"Sep 03, 2019","6,573.40","6,579.40","6,591.30","6,554.30","479.38M","-0.09%"
"Sep 02, 2019","6,579.40","6,604.20","6,604.80","6,558.30","524.96M","-0.38%"
"Aug 30, 2019","6,604.20","6,507.40","6,612.10","6,507.40","905.42M","1.49%"
"Aug 29, 2019","6,507.40","6,500.60","6,510.90","6,475.50","730.05M","0.10%"
"Aug 28, 2019","6,500.60","6,471.20","6,502.00","6,462.00","712.55M","0.45%"
"Aug 27, 2019","6,471.20","6,440.10","6,483.10","6,439.20","908.28M","0.48%"
"Aug 26, 2019","6,440.10","6,523.10","6,523.10","6,409.80","703.24M","-1.27%"
"Aug 23, 2019","6,523.10","6,501.80","6,529.20","6,495.30","643.57M","0.33%"
"Aug 22, 2019","6,501.80","6,483.30","6,521.30","6,483.30","631.10M","0.29%"
"Aug 21, 2019","6,483.30","6,545.00","6,545.00","6,466.60","675.77M","-0.94%"
"Aug 20, 2019","6,545.00","6,467.40","6,545.00","6,467.40","702.63M","1.20%"
"Aug 19, 2019","6,467.40","6,405.50","6,468.40","6,405.50","599.77M","0.97%"
"Aug 16, 2019","6,405.50","6,408.10","6,425.30","6,396.00","758.26M","-0.04%"
"Aug 15, 2019","6,408.10","6,595.90","6,595.90","6,405.60","893.23M","-2.85%"
"Aug 14, 2019","6,595.90","6,568.50","6,600.70","6,555.90","754.73M","0.42%"
"Aug 13, 2019","6,568.50","6,590.30","6,593.30","6,558.50","695.31M","-0.33%"
"Aug 12, 2019","6,590.30","6,584.40","6,590.30","6,555.10","493.34M","0.09%"
"Aug 09, 2019","6,584.40","6,568.10","6,592.50","6,562.50","664.70M","0.25%"
"Aug 08, 2019","6,568.10","6,519.50","6,568.10","6,462.30","690.77M","0.75%"
"Aug 07, 2019","6,519.50","6,478.10","6,530.20","6,467.50","648.54M","0.64%"
"Aug 06, 2019","6,478.10","6,640.30","6,640.30","6,444.40","877.70M","-2.44%"
"Aug 05, 2019","6,640.30","6,768.60","6,768.60","6,639.40","594.67M","-1.90%"
"Aug 02, 2019","6,768.60","6,788.90","6,788.90","6,747.80","609.52M","-0.30%"
"Aug 01, 2019","6,788.90","6,812.60","6,812.60","6,780.60","583.99M","-0.35%"
"Jul 31, 2019","6,812.60","6,845.10","6,845.10","6,812.60","760.14M","-0.47%"
"Jul 30, 2019","6,845.10","6,825.80","6,875.50","6,825.80","601.53M","0.28%"
"Jul 29, 2019","6,825.80","6,793.40","6,834.40","6,793.40","532.54M","0.48%"
"Jul 26, 2019","6,793.40","6,818.00","6,818.00","6,779.50","664.36M","-0.36%"
"Jul 25, 2019","6,818.00","6,776.70","6,818.00","6,771.10","681.66M","0.61%"
"Jul 24, 2019","6,776.70","6,724.60","6,783.30","6,724.60","629.99M","0.77%"
"Jul 23, 2019","6,724.60","6,691.20","6,730.70","6,688.80","643.34M","0.50%"
"Jul 22, 2019","6,691.20","6,700.30","6,710.70","6,673.20","521.33M","-0.14%"
"Jul 19, 2019","6,700.30","6,649.10","6,705.40","6,646.60","491.23M","0.77%"
"Jul 18, 2019","6,649.10","6,673.30","6,673.30","6,630.70","531.30M","-0.36%"
"Jul 17, 2019","6,673.30","6,641.00","6,675.40","6,626.60","523.02M","0.49%"
"Jul 16, 2019","6,641.00","6,653.00","6,665.30","6,641.00","549.37M","-0.18%"
"Jul 15, 2019","6,653.00","6,694.90","6,694.90","6,638.50","456.07M","-0.65%"
"Jul 12, 2019","6,696.50","6,716.10","6,717.10","6,687.70","565.57M","-0.29%"
"Jul 11, 2019","6,716.10","6,689.80","6,729.40","6,686.10","645.73M","0.39%"
"Jul 10, 2019","6,689.80","6,665.70","6,718.20","6,665.70","631.14M","0.36%"
"Jul 09, 2019","6,665.70","6,672.20","6,679.00","6,641.40","550.09M","-0.10%"
"Jul 08, 2019","6,672.20","6,740.00","6,751.30","6,672.20","457.99M","-1.17%"
"Jul 05, 2019","6,751.30","6,718.00","6,769.60","6,714.80","579.05M","0.50%"
"Jul 04, 2019","6,718.00","6,685.50","6,731.90","6,685.50","570.46M","0.49%"
"Jul 03, 2019","6,685.50","6,653.20","6,692.40","6,641.70","642.49M","0.49%"
"Jul 02, 2019","6,653.20","6,648.40","6,686.50","6,642.50","596.69M","0.08%"
"Jul 01, 2019","6,648.10","6,618.80","6,664.00","6,618.80","555.61M","0.44%"
"Jun 28, 2019","6,618.80","6,666.30","6,670.10","6,618.80","754.15M","-0.71%"
"Jun 27, 2019","6,666.30","6,640.50","6,666.30","6,606.30","676.69M","0.39%"
"Jun 26, 2019","6,640.50","6,658.00","6,658.00","6,637.40","746.12M","-0.26%"
"Jun 25, 2019","6,658.00","6,665.40","6,680.30","6,647.30","663.40M","-0.11%"
"Jun 24, 2019","6,665.40","6,650.80","6,665.40","6,617.00","558.76M","0.22%"
"Jun 21, 2019","6,650.80","6,687.40","6,691.50","6,641.10","1.16B","-0.55%"
"Jun 20, 2019","6,687.40","6,648.10","6,687.40","6,638.80","1.00B","0.59%"
"Jun 19, 2019","6,648.10","6,570.00","6,648.10","6,570.00","739.42M","1.19%"
"Jun 18, 2019","6,570.00","6,530.90","6,572.50","6,529.30","859.94M","0.60%"
"Jun 17, 2019","6,530.90","6,554.00","6,555.40","6,527.00","571.90M","-0.35%"
"Jun 14, 2019","6,554.00","6,542.40","6,559.50","6,533.00","585.18M","0.18%"
"Jun 13, 2019","6,542.40","6,543.70","6,563.20","6,534.30","625.69M","-0.02%"
"Jun 12, 2019","6,543.70","6,546.30","6,587.30","6,543.70","684.41M","-0.04%"
"Jun 11, 2019","6,546.30","6,443.90","6,546.30","6,443.90","737.51M","1.59%"
"Jun 07, 2019","6,443.90","6,383.00","6,443.90","6,383.00","600.02M","0.95%"
"Jun 06, 2019","6,383.00","6,358.50","6,403.20","6,358.50","618.62M","0.39%"
"Jun 05, 2019","6,358.50","6,332.40","6,387.60","6,332.40","624.94M","0.41%"
"Jun 04, 2019","6,332.40","6,320.50","6,343.00","6,315.60","739.81M","0.19%"
"Jun 03, 2019","6,320.50","6,396.90","6,396.90","6,320.50","628.72M","-1.19%"
"May 31, 2019","6,396.90","6,392.10","6,398.80","6,362.20","742.87M","0.08%"
"May 30, 2019","6,392.10","6,440.00","6,440.00","6,379.70","719.28M","-0.74%"
"May 29, 2019","6,440.00","6,484.80","6,484.80","6,419.30","544.65M","-0.69%"
"May 28, 2019","6,484.80","6,451.90","6,491.70","6,451.90","811.67M","0.51%"
"May 27, 2019","6,451.90","6,455.80","6,464.60","6,447.60","436.67M","-0.06%"
"May 24, 2019","6,456.00","6,491.80","6,491.80","6,437.30","585.62M","-0.55%"
"May 23, 2019","6,491.80","6,510.70","6,510.70","6,480.20","637.70M","-0.29%"
"May 22, 2019","6,510.70","6,500.10","6,510.90","6,478.60","628.77M","0.16%"
"May 21, 2019","6,500.10","6,476.10","6,500.10","6,444.40","669.32M","0.37%"
"May 20, 2019","6,476.10","6,365.30","6,476.10","6,365.30","659.70M","1.74%"
"May 17, 2019","6,365.30","6,327.80","6,398.30","6,327.80","590.23M","0.59%"
"May 16, 2019","6,327.80","6,284.20","6,327.80","6,272.80","668.89M","0.69%"
"May 15, 2019","6,284.20","6,239.90","6,291.30","6,239.90","528.79M","0.71%"
"May 14, 2019","6,239.90","6,297.60","6,297.60","6,203.10","685.23M","-0.92%"
"May 13, 2019","6,297.60","6,310.90","6,310.90","6,277.90","512.58M","-0.21%"
"May 10, 2019","6,310.90","6,295.30","6,317.40","6,283.60","516.08M","0.25%"
"May 09, 2019","6,295.30","6,269.10","6,300.20","6,258.80","550.54M","0.42%"
"May 08, 2019","6,269.10","6,295.70","6,295.70","6,241.50","562.29M","-0.42%"
"May 07, 2019","6,295.70","6,283.70","6,341.90","6,283.70","511.04M","0.19%"
"May 06, 2019","6,283.70","6,335.80","6,335.80","6,248.40","552.00M","-0.82%"
"May 03, 2019","6,335.80","6,338.40","6,355.00","6,327.20","520.29M","-0.04%"
"May 02, 2019","6,338.40","6,375.90","6,375.90","6,323.50","670.59M","-0.59%"
"May 01, 2019","6,375.90","6,325.50","6,380.20","6,325.50","567.49M","0.80%"
"Apr 30, 2019","6,325.50","6,359.50","6,359.50","6,316.30","613.73M","-0.53%"
"Apr 29, 2019","6,359.50","6,385.60","6,385.60","6,348.00","469.43M","-0.41%"
"Apr 26, 2019","6,385.60","6,382.10","6,388.20","6,362.30","553.48M","0.05%"
"Apr 24, 2019","6,382.10","6,319.40","6,390.50","6,319.40","660.66M","0.99%"
"Apr 23, 2019","6,319.40","6,259.80","6,321.70","6,259.80","539.30M","0.95%"
"Apr 18, 2019","6,259.80","6,256.40","6,280.40","6,248.20","564.41M","0.05%"
"Apr 17, 2019","6,256.40","6,277.40","6,286.00","6,249.60","569.59M","-0.33%"
"Apr 16, 2019","6,277.40","6,251.40","6,282.80","6,237.60","536.85M","0.42%"
"Apr 15, 2019","6,251.40","6,251.30","6,259.40","6,238.90","468.75M","0.00%"
"Apr 12, 2019","6,251.30","6,198.70","6,251.30","6,198.70","518.93M","0.85%"
"Apr 11, 2019","6,198.70","6,223.50","6,223.50","6,184.00","499.27M","-0.40%"
"Apr 10, 2019","6,223.50","6,221.80","6,235.40","6,199.30","452.94M","0.03%"
"Apr 09, 2019","6,221.80","6,221.40","6,228.90","6,203.70","539.39M","0.01%"
"Apr 08, 2019","6,221.40","6,181.30","6,221.40","6,181.30","502.37M","0.65%"
"Apr 05, 2019","6,181.30","6,232.80","6,232.80","6,169.80","494.45M","-0.83%"
"Apr 04, 2019","6,232.80","6,285.00","6,285.00","6,221.10","638.83M","-0.83%"
"Apr 03, 2019","6,285.00","6,242.40","6,287.90","6,242.40","614.10M","0.68%"
"Apr 02, 2019","6,242.40","6,217.00","6,270.60","6,217.00","656.24M","0.41%"
"Apr 01, 2019","6,217.00","6,180.70","6,234.60","6,180.70","581.97M","0.59%"
"Mar 29, 2019","6,180.70","6,176.10","6,213.40","6,176.10","789.63M","0.07%"
"Mar 28, 2019","6,176.10","6,136.00","6,176.10","6,115.10","648.09M","0.65%"
"Mar 27, 2019","6,136.00","6,130.60","6,136.00","6,096.80","656.94M","0.09%"
"Mar 26, 2019","6,130.60","6,126.20","6,141.10","6,116.80","680.98M","0.07%"
"Mar 25, 2019","6,126.20","6,195.20","6,195.20","6,113.20","570.14M","-1.11%"
"Mar 22, 2019","6,195.20","6,167.20","6,227.10","6,167.20","537.96M","0.45%"
"Mar 21, 2019","6,167.20","6,165.30","6,171.90","6,134.00","874.01M","0.03%"
"Mar 20, 2019","6,165.30","6,184.80","6,185.50","6,155.20","732.04M","-0.32%"
"Mar 19, 2019","6,184.80","6,190.50","6,206.30","6,174.00","526.63M","-0.09%"
"Mar 18, 2019","6,190.50","6,175.20","6,201.50","6,167.30","578.02M","0.25%"
"Mar 15, 2019","6,175.20","6,179.60","6,197.40","6,171.20","1.17B","-0.07%"
"Mar 14, 2019","6,179.60","6,161.20","6,181.50","6,153.40","555.24M","0.30%"
"Mar 13, 2019","6,161.20","6,174.80","6,174.80","6,127.30","707.10M","-0.22%"
"Mar 12, 2019","6,174.80","6,180.20","6,222.90","6,174.80","622.28M","-0.09%"
"Mar 11, 2019","6,180.20","6,203.80","6,203.80","6,171.90","498.15M","-0.38%"
"Mar 08, 2019","6,203.80","6,263.90","6,263.90","6,203.60","646.24M","-0.96%"
"Mar 07, 2019","6,263.90","6,245.60","6,270.90","6,243.60","765.36M","0.29%"
"Mar 06, 2019","6,245.60","6,199.30","6,246.50","6,199.30","782.45M","0.75%"
"Mar 05, 2019","6,199.30","6,217.40","6,217.40","6,175.70","788.40M","-0.29%"
"Mar 04, 2019","6,217.40","6,192.70","6,240.10","6,192.70","575.65M","0.40%"
"Mar 01, 2019","6,192.70","6,169.00","6,209.90","6,164.90","715.51M","0.38%"
"Feb 28, 2019","6,169.00","6,150.30","6,173.10","6,135.40","805.91M","0.30%"
"Feb 27, 2019","6,150.30","6,128.40","6,156.40","6,127.70","726.03M","0.36%"
"Feb 26, 2019","6,128.40","6,186.30","6,186.30","6,106.00","754.05M","-0.94%"
"Feb 25, 2019","6,186.30","6,167.30","6,191.10","6,158.80","701.01M","0.31%"
"Feb 22, 2019","6,167.30","6,139.20","6,176.20","6,126.50","788.39M","0.46%"
"Feb 21, 2019","6,139.20","6,096.50","6,153.60","6,083.60","859.63M","0.70%"
"Feb 20, 2019","6,096.50","6,106.90","6,125.80","6,077.50","676.11M","-0.17%"
"Feb 19, 2019","6,106.90","6,089.80","6,119.50","6,081.40","636.47M","0.28%"
"Feb 18, 2019","6,089.80","6,066.10","6,115.70","6,066.10","607.56M","0.39%"
"Feb 15, 2019","6,066.10","6,059.40","6,076.10","6,048.90","662.25M","0.11%"
"Feb 14, 2019","6,059.40","6,063.60","6,093.60","6,046.70","728.11M","-0.07%"
"Feb 13, 2019","6,063.60","6,079.10","6,094.00","6,053.00","664.54M","-0.25%"
"Feb 12, 2019","6,079.10","6,060.80","6,093.20","6,053.40","687.87M","0.30%"
"Feb 11, 2019","6,060.80","6,071.50","6,084.90","6,028.60","506.15M","-0.18%"
"Feb 08, 2019","6,071.50","6,092.50","6,094.70","6,054.10","616.48M","-0.34%"
"Feb 07, 2019","6,092.50","6,026.10","6,105.90","6,026.10","638.85M","1.10%"
"Feb 06, 2019","6,026.10","6,005.90","6,042.50","5,990.50","582.15M","0.34%"
"Feb 05, 2019","6,005.90","5,891.20","6,039.20","5,891.20","736.65M","1.95%"
